301.00 0.357
303.00 0.394
305.00 0.410
307.00 0.437
309.00 0.394
311.00 0.455
313.00 0.445
315.00 0.421
317.00 0.452
319.00 0.405
321.00 0.442
323.00 0.380
325.00 0.495
327.00 0.583
329.00 0.562
331.00 0.537
333.00 0.540
335.00 0.524
337.00 0.405
339.00 0.470
341.00 0.476
343.00 0.500
345.00 0.497
347.00 0.525
349.00 0.571
351.00 0.593
353.00 0.558
355.00 0.627
357.00 0.479
359.00 0.483
361.00 0.536
363.00 0.548
364.00 0.561
365.00 0.618
367.00 0.649
369.00 0.605
371.00 0.617
373.00 0.454
375.00 0.505
377.00 0.608
379.00 0.644
381.00 0.631
383.00 0.373
385.00 0.546
387.00 0.541
389.00 0.568
391.00 0.664
393.00 0.354
395.00 0.600
397.00 0.406
399.00 0.789
401.00 0.843
403.00 0.834
405.00 0.798
407.00 0.773
409.00 0.863
411.00 0.809
413.00 0.855
415.00 0.847
417.00 0.861
419.00 0.809
421.00 0.818
423.00 0.769
425.00 0.793
427.00 0.735
429.00 0.692
431.00 0.578
433.00 0.791
435.00 0.750
437.00 0.838
439.00 0.773
441.00 0.820
443.00 0.873
445.00 0.873
447.00 0.904
449.00 0.912
451.00 0.973
453.00 0.906
455.00 0.929
457.00 0.964
459.00 0.925
461.00 0.938
463.00 0.927
465.00 0.931
467.00 0.946
469.00 0.929
471.00 0.895
473.00 0.931
475.00 0.940
477.00 0.940
479.00 0.933
481.00 0.923
483.00 0.929
485.00 0.875
487.00 0.774
489.00 0.889
491.00 0.893
493.00 0.871
495.00 0.893
497.00 0.906
499.00 0.863
501.00 0.832
503.00 0.869
505.00 0.863
507.00 0.885
509.00 0.865
511.00 0.871
513.00 0.855
515.00 0.830
517.00 0.726
519.00 0.738
521.00 0.820
523.00 0.830
525.00 0.855
527.00 0.766
529.00 0.843
531.00 0.861
533.00 0.787
535.00 0.836
537.00 0.832
539.00 0.826
541.00 0.798
543.00 0.818
545.00 0.828
547.00 0.820
549.00 0.813
551.00 0.815
553.00 0.815
555.00 0.822
557.00 0.802
559.00 0.785
561.00 0.800
563.00 0.805
565.00 0.802
567.00 0.787
569.00 0.793
571.00 0.782
573.00 0.811
575.00 0.791
577.00 0.794
579.00 0.778
581.00 0.787
583.00 0.793
585.00 0.778
587.00 0.776
589.00 0.718
591.00 0.767
593.00 0.766
595.00 0.764
597.00 0.764
599.00 0.757
