301.00 0.522
303.00 0.516
305.00 0.511
307.00 0.506
309.00 0.506
311.00 0.497
313.00 0.494
315.00 0.495
317.00 0.491
319.00 0.476
321.00 0.480
323.00 0.471
325.00 0.473
327.00 0.472
329.00 0.472
331.00 0.471
333.00 0.462
335.00 0.456
337.00 0.454
339.00 0.450
341.00 0.451
343.00 0.448
345.00 0.445
347.00 0.440
349.00 0.437
351.00 0.437
353.00 0.435
355.00 0.433
357.00 0.426
359.00 0.422
361.00 0.419
363.00 0.417
364.00 0.415
365.00 0.419
367.00 0.417
369.00 0.409
371.00 0.399
373.00 0.378
375.00 0.422
377.00 0.436
379.00 0.521
381.00 0.615
383.00 0.494
385.00 0.692
387.00 0.807
389.00 0.431
391.00 0.815
393.00 0.889
395.00 0.815
397.00 0.414
399.00 0.769
401.00 0.946
403.00 0.966
405.00 0.948
407.00 0.869
409.00 0.598
411.00 0.455
413.00 0.796
415.00 0.885
417.00 0.895
419.00 0.889
421.00 0.883
423.00 0.863
425.00 0.853
427.00 0.826
429.00 0.807
431.00 0.724
433.00 0.491
435.00 0.419
437.00 0.687
439.00 0.746
441.00 0.757
443.00 0.750
445.00 0.755
447.00 0.745
449.00 0.726
451.00 0.729
453.00 0.718
455.00 0.706
457.00 0.705
459.00 0.692
461.00 0.689
463.00 0.675
465.00 0.671
467.00 0.662
469.00 0.644
471.00 0.622
473.00 0.635
475.00 0.625
477.00 0.615
479.00 0.601
481.00 0.578
483.00 0.526
485.00 0.380
487.00 0.311
489.00 0.485
491.00 0.537
493.00 0.546
495.00 0.550
497.00 0.547
499.00 0.540
501.00 0.530
503.00 0.527
505.00 0.518
507.00 0.518
509.00 0.512
511.00 0.506
513.00 0.500
515.00 0.493
517.00 0.483
519.00 0.478
521.00 0.476
523.00 0.468
525.00 0.467
527.00 0.456
529.00 0.456
531.00 0.449
533.00 0.442
535.00 0.441
537.00 0.435
539.00 0.431
541.00 0.424
543.00 0.421
545.00 0.417
547.00 0.412
549.00 0.408
551.00 0.404
553.00 0.398
555.00 0.394
557.00 0.391
559.00 0.386
561.00 0.383
563.00 0.378
565.00 0.374
567.00 0.370
569.00 0.366
571.00 0.362
573.00 0.359
575.00 0.355
577.00 0.352
579.00 0.348
581.00 0.344
583.00 0.340
585.00 0.337
587.00 0.333
589.00 0.327
591.00 0.327
593.00 0.323
595.00 0.319
597.00 0.316
599.00 0.313
