301.00 16.194
303.00 16.192
305.00 16.190
307.00 16.193
309.00 16.205
311.00 16.195
313.00 16.191
315.00 16.202
317.00 16.202
319.00 16.173
321.00 16.194
323.00 16.170
325.00 16.195
327.00 16.210
329.00 16.209
331.00 16.217
333.00 16.209
335.00 16.205
337.00 16.197
339.00 16.206
341.00 16.209
343.00 16.213
345.00 16.214
347.00 16.208
349.00 16.208
351.00 16.217
353.00 16.215
355.00 16.229
357.00 16.207
359.00 16.208
361.00 16.210
363.00 16.213
364.00 16.208
365.00 16.227
367.00 16.220
369.00 16.209
371.00 16.270
373.00 16.312
375.00 16.427
377.00 16.461
379.00 16.541
381.00 16.603
383.00 16.505
385.00 16.639
387.00 16.681
389.00 16.475
391.00 16.670
393.00 16.540
395.00 16.653
397.00 16.402
399.00 16.664
401.00 16.703
403.00 16.700
405.00 16.694
407.00 16.681
409.00 16.609
411.00 16.506
413.00 16.668
415.00 16.688
417.00 16.682
419.00 16.680
421.00 16.677
423.00 16.666
425.00 16.669
427.00 16.652
429.00 16.654
431.00 16.625
433.00 16.545
435.00 16.479
437.00 16.632
439.00 16.637
441.00 16.631
443.00 16.623
445.00 16.629
447.00 16.628
449.00 16.623
451.00 16.633
453.00 16.615
455.00 16.612
457.00 16.621
459.00 16.605
461.00 16.611
463.00 16.600
465.00 16.602
467.00 16.601
469.00 16.585
471.00 16.571
473.00 16.587
475.00 16.585
477.00 16.577
479.00 16.574
481.00 16.566
483.00 16.553
485.00 16.466
487.00 16.375
489.00 16.529
491.00 16.543
493.00 16.537
495.00 16.543
497.00 16.543
499.00 16.528
501.00 16.513
503.00 16.523
505.00 16.515
507.00 16.522
509.00 16.515
511.00 16.514
513.00 16.505
515.00 16.497
517.00 16.489
519.00 16.486
521.00 16.486
523.00 16.483
525.00 16.485
527.00 16.461
529.00 16.476
531.00 16.471
533.00 16.457
535.00 16.465
537.00 16.463
539.00 16.457
541.00 16.448
543.00 16.450
545.00 16.451
547.00 16.445
549.00 16.441
551.00 16.438
553.00 16.435
555.00 16.433
557.00 16.427
559.00 16.423
561.00 16.421
563.00 16.420
565.00 16.414
567.00 16.408
569.00 16.407
571.00 16.403
573.00 16.406
575.00 16.399
577.00 16.397
579.00 16.391
581.00 16.389
583.00 16.387
585.00 16.382
587.00 16.379
589.00 16.370
591.00 16.372
593.00 16.368
595.00 16.364
597.00 16.362
599.00 16.356
