301.00 17.512
303.00 17.506
305.00 17.498
307.00 17.491
309.00 17.488
311.00 17.478
313.00 17.473
315.00 17.469
317.00 17.462
319.00 17.450
321.00 17.450
323.00 17.443
325.00 17.438
327.00 17.434
329.00 17.429
331.00 17.424
333.00 17.417
335.00 17.410
337.00 17.404
339.00 17.398
341.00 17.395
343.00 17.389
345.00 17.384
347.00 17.377
349.00 17.372
351.00 17.368
353.00 17.363
355.00 17.357
357.00 17.351
359.00 17.345
361.00 17.340
363.00 17.334
364.00 17.332
365.00 17.333
367.00 17.328
369.00 17.319
371.00 17.308
373.00 17.291
375.00 17.344
377.00 17.357
379.00 17.417
381.00 17.464
383.00 17.383
385.00 17.488
387.00 17.524
389.00 17.333
391.00 17.519
393.00 17.530
395.00 17.510
397.00 17.310
399.00 17.488
401.00 17.511
403.00 17.496
405.00 17.504
407.00 17.489
409.00 17.407
411.00 17.314
413.00 17.458
415.00 17.468
417.00 17.464
419.00 17.459
421.00 17.454
423.00 17.447
425.00 17.440
427.00 17.430
429.00 17.425
431.00 17.409
433.00 17.315
435.00 17.257
437.00 17.386
439.00 17.385
441.00 17.388
443.00 17.380
445.00 17.377
447.00 17.361
449.00 17.359
451.00 17.358
453.00 17.351
455.00 17.344
457.00 17.341
459.00 17.333
461.00 17.329
463.00 17.320
465.00 17.316
467.00 17.310
469.00 17.304
471.00 17.293
473.00 17.291
475.00 17.285
477.00 17.280
479.00 17.273
481.00 17.264
483.00 17.249
485.00 17.171
487.00 17.099
489.00 17.226
491.00 17.234
493.00 17.226
495.00 17.227
497.00 17.222
499.00 17.216
501.00 17.205
503.00 17.203
505.00 17.193
507.00 17.193
509.00 17.187
511.00 17.180
513.00 17.176
515.00 17.169
517.00 17.163
519.00 17.159
521.00 17.151
523.00 17.147
525.00 17.143
527.00 17.135
529.00 17.133
531.00 17.126
533.00 17.122
535.00 17.116
537.00 17.111
539.00 17.106
541.00 17.100
543.00 17.095
545.00 17.090
547.00 17.084
549.00 17.080
551.00 17.074
553.00 17.070
555.00 17.064
557.00 17.059
559.00 17.054
561.00 17.049
563.00 17.044
565.00 17.038
567.00 17.033
569.00 17.029
571.00 17.024
573.00 17.019
575.00 17.014
577.00 17.009
579.00 17.003
581.00 16.999
583.00 16.994
585.00 16.989
587.00 16.979
589.00 16.978
591.00 16.974
593.00 16.969
595.00 16.963
597.00 16.959
599.00 16.954
