4.6232492903979	-1.19	-0.4582108490614427	
4.531478917042255	-1.12	-0.42875149409474034	
4.477121254719662	-1.08	-0.4081599609898703	
4.320146286111053	-0.84	-0.3285163391813626	
4.181843587944773	-0.58	-0.22039258226520886	
4.056904851336472	-0.34	-0.08046086295708932	
3.9907826918031373	-0.02	0.014139226442804187	
3.9542425094393248	0.05	0.07339745934266517	
3.912753303671323	0.1	0.1471576577491902	
3.8633228601204554	0.03	0.24454173261770862	
3.8450980400142565	0.0	0.28316890215817025	
3.8228216453031045	-0.02	0.3324403336078845	
3.795880017344075	0.02	0.39512282110868924	
3.773786444981193	0.06	0.4491107614343939	
3.762678563727436	0.12	0.4771505767046378	
3.7450747915820566	0.2	0.5228359512602765	
3.7250945210814685	0.3	0.5765702910323327	
3.7118072290411908	0.45	0.6134293709911951	
3.683947130751512	0.64	0.6936850370780299	
3.644438589467838	1.08	0.8145725188138897	
3.58433122436753	1.22	1.0151102480244667	
3.5465426634781307	1.18	1.152004678101509	
3.5010592622177517	1.24	1.3285730896489305	
