-2.0	-2.000832450198889	
-1.9	-1.901011822726089	
-1.8	-1.8012375796213553	
-1.7	-1.70152169605669	
-1.6	-1.6018792274770823	
-1.5	-1.5023290952473873	
-1.4	-1.4028950687765704	
-1.3	-1.3036069909467607	
-1.2	-1.2045023034592828	
-1.1	-1.1056279396694284	
-0.9999999999999992	-1.0070426641648875	
-0.899999999999999	-0.9088199497294756	
-0.7999999999999992	-0.8110514914959378	
-0.6999999999999993	-0.713851461595253	
-0.5999999999999993	-0.6173615996423756	
-0.4999999999999992	-0.521757205456048	
-0.39999999999999936	-0.4272540354496225	
-0.2999999999999994	-0.3341159801062611	
-0.19999999999999937	-0.24266318295339928	
-0.09999999999999934	-0.15327990430286906	
6.750292265873004e-16	-0.06642087587840567	
0.10000000000000063	0.017385927584527797	
0.20000000000000062	0.09754370333090284	
0.3000000000000006	0.17340051742895207	
0.4000000000000007	0.244284052418861	
0.5000000000000006	0.30955559155375284	
0.6000000000000006	0.36869246940669703	
0.7000000000000006	0.42139271581243926	
0.8000000000000006	0.46768274728401943	
0.9	0.5079890332337547	
1.0	0.5431235027920726	
1.1	0.5741505285761963	
1.2	0.602193032974421	
1.3	0.6282234530664564	
1.4	0.6529981854829574	
1.5	0.6770837401596096	
1.6	0.7009316494513154	
1.7	0.7248983455449034	
1.8	0.7493402175118223	
1.9	0.7745586999553989	
2.0	0.8008417536370058	
2.1	0.8284496427749747	
2.2	0.8576124668232901	
2.3	0.888524734267787	
2.4	0.9213291280085979	
2.5	0.956110271092549	
2.6	0.9928861008830466	
2.7	1.0316028487747044	
2.8	1.0721362706796145	
2.9	1.1142995183678992	
3.0	1.1578573813296893	
3.1	1.2025462061981607	
3.2	1.248096349649	
3.3	1.2942533225746529	
3.4	1.3407943411357708	
3.5	1.3875352718688332	
3.6	1.4343341165930246	
3.7	1.48106819132045	
3.8	1.5276531236876516	
3.9	1.5740048779945244	
4.0	1.6200468125033656	
4.1	1.6657022821373888	
4.2	1.710891447948279	
4.3	1.7555291324008249	
4.4	1.7995218625251321	
4.5	1.8427664382021374	
4.6	1.8851474066611826	
4.7	1.9265348295543856	
4.8	1.9667821186809131	
4.9	2.0057238578854792	
5.0	2.043173972548299	
5.1	2.078924463960414	
5.2	2.1127454445552516	
5.3	2.144386878260854	
5.4	2.173583633107009	
5.5	2.200064961684328	
5.6	2.223570396326977	
5.7	2.24387365259584	
5.8	2.2608157415450694	
5.9	2.2743452440787837	
5.999999999999995	2.284560472147693	
