1000	2.848035774170812e-14	0.9999999999999715	5.86483113041113e-17	2.900819254344512e-14	0.9999999999999704	5.864831130411123e-16	3.4286540560815066e-14	0.9999999999999598	5.864831130411061e-15	
1023.2929922807537	2.846813601481294e-14	0.9999999999999715	4.642658440893798e-17	2.888597527449339e-14	0.9999999999999707	4.642658440893795e-16	3.306436787129776e-14	0.9999999999999623	4.642658440893756e-15	
1047.1285480508984	2.84586281542926e-14	0.9999999999999715	3.691872388859264e-17	2.879089666928993e-14	0.9999999999999708	3.691872388859262e-16	3.2113581819263245e-14	0.9999999999999641	3.691872388859237e-15	
1071.5193052376048	2.845119778494406e-14	0.9999999999999715	2.9488354540056147e-17	2.871659297580457e-14	0.999999999999971	2.9488354540056136e-16	3.1370544884409606e-14	0.9999999999999657	2.948835454005598e-15	
1096.478196143183	2.844536506023277e-14	0.9999999999999716	2.3655629828759242e-17	2.86582657286916e-14	0.9999999999999711	2.3655629828759234e-16	3.0787272413279924e-14	0.9999999999999668	2.365562982875913e-15	
1122.0184543019607	2.844076648651663e-14	0.9999999999999716	1.9057056112621635e-17	2.8612279991530225e-14	0.9999999999999712	1.9057056112621627e-16	3.032741504166616e-14	0.9999999999999678	1.905705611262156e-15	
1148.1536214968794	2.8437125462589635e-14	0.9999999999999716	1.5416032185625465e-17	2.857586975226026e-14	0.9999999999999712	1.5416032185625458e-16	2.996331264896655e-14	0.9999999999999685	1.5416032185625419e-15	
1174.8975549395254	2.8434230575031164e-14	0.9999999999999716	1.2521144627159262e-17	2.85469208766756e-14	0.9999999999999714	1.2521144627159258e-16	2.967382389311993e-14	0.999999999999969	1.2521144627159228e-15	
1202.2644346174081	2.843191953387382e-14	0.9999999999999716	1.0210103469817718e-17	2.852381046510219e-14	0.9999999999999714	1.0210103469817714e-16	2.9442719777385776e-14	0.9999999999999696	1.0210103469817696e-15	
1230.268770812376	2.8430067229189784e-14	0.9999999999999716	8.357798785778255e-18	2.8505287418261795e-14	0.9999999999999714	8.357798785778254e-17	2.925748930898183e-14	0.9999999999999699	8.357798785778241e-16	
1258.925411794161	2.842857681220719e-14	0.9999999999999716	6.8673818031836604e-18	2.8490383248435846e-14	0.9999999999999715	6.86738180318366e-17	2.910844761072237e-14	0.9999999999999702	6.867381803183653e-16	
1288.249551693127	2.8427373006175056e-14	0.9999999999999716	5.663575771048205e-18	2.847834518811449e-14	0.9999999999999715	5.663575771048205e-17	2.8988067007508825e-14	0.9999999999999705	5.663575771048199e-16	
1318.2567385563993	2.842639706823764e-14	0.9999999999999716	4.68763783362888e-18	2.8468585808740295e-14	0.9999999999999715	4.68763783362888e-17	2.88904732137669e-14	0.9999999999999707	4.687637833628876e-16	
1348.962882591645	2.8425602979034584e-14	0.9999999999999716	3.893548630574223e-18	2.8460644916709746e-14	0.9999999999999715	3.893548630574223e-17	2.881106429346143e-14	0.9999999999999708	3.8935486305742195e-16	
1380.3842646028754	2.842495454910111e-14	0.9999999999999716	3.2451186971014424e-18	2.845416061737502e-14	0.9999999999999715	3.245118697101442e-17	2.874622130011415e-14	0.9999999999999709	3.24511869710144e-16	
1412.537544622744	2.842442321270601e-14	0.9999999999999716	2.7137823020024504e-18	2.8448847253424034e-14	0.9999999999999716	2.7137823020024504e-17	2.869308766060425e-14	0.999999999999971	2.713782302002449e-16	
1445.4397707459161	2.842398633922826e-14	0.9999999999999716	2.2769088242536625e-18	2.8444478518646546e-14	0.9999999999999716	2.2769088242536625e-17	2.864940031282937e-14	0.9999999999999711	2.2769088242536616e-16	
1479.108388168195	2.842362593570615e-14	0.9999999999999716	1.9165053021384453e-18	2.8440874483425395e-14	0.9999999999999716	1.9165053021384453e-17	2.8613359960617853e-14	0.9999999999999712	1.9165053021384446e-16	
1513.5612484361948	2.8423327646195115e-14	0.9999999999999716	1.6182157911096478e-18	2.8437891588315106e-14	0.9999999999999716	1.6182157911096478e-17	2.8583531009514973e-14	0.9999999999999712	1.6182157911096473e-16	
