1000	1.0	1.0	1.0	1.0	1.0	1.0	
1023.2929922807537	1.0	1.0	1.0	1.0	1.0	1.0	
1047.1285480508984	1.0	1.0	1.0	1.0	1.0	1.0	
1071.5193052376048	1.0	1.0	1.0	1.0	1.0	1.0	
1096.478196143183	1.0	1.0	1.0	1.0	1.0	1.0	
1122.0184543019607	1.0	1.0	1.0	1.0	1.0	1.0	
1148.1536214968794	1.0	1.0	1.0	1.0	1.0	1.0	
1174.8975549395254	1.0	1.0	1.0	1.0	1.0	1.0	
1202.2644346174081	1.0	1.0	1.0	1.0	1.0	1.0	
1230.268770812376	1.0	1.0	1.0	1.0	1.0	1.0	
1258.925411794161	1.0	1.0	1.0	1.0	1.0	1.0	
1288.249551693127	1.0	1.0	1.0	1.0	1.0	1.0	
1318.2567385563993	1.0	1.0	1.0	1.0	1.0	1.0	
1348.962882591645	1.0	1.0	1.0	1.0	1.0	1.0	
1380.3842646028754	1.0	1.0	1.0	1.0	1.0	1.0	
1412.537544622744	1.0	1.0	1.0	1.0	1.0	1.0	
1445.4397707459161	1.0	1.0	1.0	1.0	1.0	1.0	
1479.108388168195	1.0	1.0	1.0	1.0	1.0	1.0	
1513.5612484361948	1.0	1.0	1.0	1.0	1.0	1.0	
1548.816618912467	1.0	1.0	1.0	1.0	1.0	1.0	
1584.893192461098	1.0000000000000098	1.0	1.0	1.0000000000000098	1.0	1.0	
1621.8100973589133	1.000000000000063	1.0000000000000062	1.0	1.000000000000063	1.0000000000000062	1.0	
1659.5869074375428	1.000000000000388	1.0000000000000389	1.0	1.0000000000003884	1.0000000000000389	1.0	
1698.243652461725	1.000000000002295	1.0000000000002298	1.0000000000000229	1.000000000002298	1.0000000000002298	1.0000000000000229	
1737.800828749355	1.0000000000130493	1.0000000000013067	1.0000000000001308	1.0000000000130684	1.000000000001307	1.0000000000001308	
1778.279410038901	1.000000000071371	1.000000000007148	1.0000000000007148	1.0000000000714935	1.0000000000071494	1.0000000000007148	
1819.7008586099603	1.0000000003758234	1.0000000000376494	1.0000000000037657	1.00000000037657	1.000000000037657	1.0000000000037657	
1862.0871366628428	1.000000001906982	1.0000000001910918	1.0000000000191132	1.0000000019113573	1.0000000001911358	1.0000000000191136	
1905.460717963221	1.0000000093319812	1.0000000009354175	1.000000000093564	1.0000000093566468	1.0000000009356647	1.0000000000935665	
1949.8445997580175	1.0000000440779737	1.0000000044198434	1.0000000004421052	1.0000000442118588	1.0000000044211859	1.0000000004421186	
1995.2623149688502	1.0000002011117255	1.0000000201741805	1.0000000020180504	1.0000002018120586	1.0000000201812058	1.0000000020181206	
2041.7379446694983	1.0000008870754296	1.000000089025409	1.0000000089057322	1.0000008906086832	1.0000000890608682	1.0000000089060868	
2089.2961308540066	1.000001261831237	1.0000003800972692	1.0000000380252756	1.0000012675667982	1.0000003802700395	1.000000038027	
2137.9620895021976	1.0000031280736377	1.0000015713185653	1.0000001572050472	1.0000031442636712	1.0000015721318358	1.0000001572131836	
2187.761623949516	1.0000048162225756	1.0000020980690556	1.0000006297538229	1.000004844545049	1.0000020993028544	1.0000006297908564	
2238.7211385683013	1.0000090006963438	1.0000027164011847	1.00000081540933	1.0000090607077412	1.0000027182123228	1.0000008154636968	
2290.8676527677326	1.0000145270555287	1.000004849544898	1.0000013171986724	1.0000146366448779	1.0000048532033026	1.0000013172980393	
2344.2288153198797	1.0000237333863489	1.0000074934228345	1.0000022497501133	1.0000239355505192	1.0000074998058326	1.00000224994175	
2398.832919019446	1.0000387231459251	1.0000123614556924	1.0000038712806925	1.000039094860391	1.0000123733218045	1.0000038716523076	
2454.7089156849834	1.0000621137147612	1.0000198352589	1.0000061934283	1.0000627843415075	1.0000198566745486	1.0000061940969893	
2511.8864315095307	1.0000985994570735	1.0000314771017966	1.0000100428529723	1.000099794550154	1.000031515254204	1.000010044070235	
2570.3957827688123	1.0001549685677893	1.0000495787498538	1.0000157105968643	1.0001570733281526	1.0000496460869854	1.0000157127306546	
2630.2679918953277	1.000241214100923	1.000077351507008	1.0000245129416279	1.000244878559394	1.0000774690172975	1.0000245166655668	
2691.534803926859	1.000371860179	1.0001193894565679	1.0000378261398737	1.000378167848794	1.0001195919706654	1.000037832556124	
2754.228703338107	1.0005676010515168	1.0001825666721718	1.0000578150483534	1.0005783326930462	1.0001829118512646	1.000057825979454	
2818.3829312643916	1.000858319072342	1.0002765786227734	1.0000876287312008	1.0008763772526854	1.0002771605167542	1.000087647167417	
2884.031503126541	1.0012859591588597	1.0004151945270663	1.0001315693753625	1.0013160157604168	1.0004161649574277	1.0001316001269533	
2951.2092266663176	1.001909257708283	1.0006178123691927	1.0001958442609578	1.0019587532651597	1.0006194139850588	1.0001958950315986	
3019.951720401945	1.0028095961170966	1.0009113670374419	1.0002889563745296	1.0028902549445833	1.0009139834215586	1.000289039329139	
3090.295432513516	1.0040987101843877	1.0013330500331754	1.0004227614785304	1.004228815331844	1.0013372815300363	1.0004228956756138	
3162.2776601683017	1.0059285477776014	1.0019337114782754	1.000613441436582	1.0061363178146219	1.0019404883113319	1.0006136564216934	
3235.9365692962015	1.0085040050998197	1.0027823667629834	1.0008829538213222	1.0088325602533295	1.0027931165540254	1.0008832949544628	
3311.3112148258265	1.0120989176290278	1.0039718764593157	1.0012608664485385	1.0126135045392384	1.0039887695611884	1.001261402718187	
3388.4415613919373	1.0170760383039152	1.0056261379546	1.00178668492694	1.0178744337668129	1.0056524432819742	1.001787520303076	
