0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.1	0.0015892521353585054	0.0027106532511518497	0.001144808401549656	0.0012247281979493622	0.0008499812683627937	0.0008677659092379581	0.0005657302711008723	0.0005760712158285015	0.0003586750367296559	0.00036518447568507624	
0.2	0.0060204633541748815	0.010175146011529078	0.004365920789304411	0.004668521984638315	0.003257395565124155	0.003325767313844204	0.0021804978856510898	0.0022202833902050683	0.0013898871314195953	0.0014150684989655807	
0.30000000000000004	0.012817328672614037	0.02145762289090557	0.009359066546915146	0.010002799516666723	0.007017828530157023	0.0071655590689881305	0.004725339845441451	0.004811392996563643	0.00302858214666737	0.0030833559601596366	
0.4	0.021541259316429043	0.03570847815710433	0.015840781611616592	0.016921518014764016	0.011939312331855764	0.012191302738429917	0.008087500062015253	0.008234478963829528	0.005212585607220388	0.005306687077895299	
0.5	0.03179082439326518	0.05216273172441275	0.023548176031202895	0.02514092542742796	0.017842213842895454	0.018219656468403927	0.012160387998150675	0.012380900758766779	0.007882588647816005	0.008024624071490592	
0.6	0.043200981987225065	0.0701378009961849	0.03223861251589793	0.034399216835268004	0.024559079620762325	0.025079622244648464	0.016843521179030395	0.0171482401156211	0.010982128442593723	0.011179631206563371	
0.7	0.055442111997238946	0.089030712189158	0.041689299856534995	0.04445609957485691	0.031934439196173385	0.03261235193924452	0.022042451980202774	0.02244022682150098	0.014457563217435262	0.014717049317052434	
0.7999999999999999	0.06821886596499552	0.10831480471753042	0.05169680604637003	0.05509227206306823	0.03982456855810191	0.04067091391805736	0.027668679207317706	0.028166649074305786	0.018258041974019604	0.018585064934761714	
0.8999999999999999	0.0812688516499849	0.1275359904499069	0.062076496810783	0.06610882220946042	0.04809721607840127	0.04912002231657543	0.03363954508437992	0.03424324903232824	0.022335469080693098	0.022734674184334194	
0.9999999999999999	0.09436117215300832	0.14630863596569207	0.07266190600159646	0.077326552099731	0.056631293436688254	0.05783573139706887	0.039878118361768265	0.04059160426980357	0.026644463910230724	0.027119641627000365	
