0.0	0.0	0.0	
0.01	1.5322106839680857e-05	1.620555843563222e-05	
0.02	6.098198777558819e-05	6.451571060901944e-05	
0.03	0.0001365222931827863	0.000144472856255968	
0.04	0.00024148875289739372	0.0002556223075200421	
0.05	0.0003754301758316683	0.00039751228862696904	
0.06	0.0005378984494352121	0.0005696939354288445	
0.07	0.0007284485390023405	0.0007717212948182251	
0.08	0.000946638486825739	0.0010031513240121458	
0.09	0.0011920294111964916	0.0012635438897061584	
0.1	0.0014641855052506334	0.001552461767098518	
0.11	0.0017626740356623783	0.001869470638784575	
0.12	0.0020870653411841785	0.0022141390935215685	
0.13	0.0024369328310338448	0.0025860386248639363	
0.14	0.0028118529831289065	0.0029847436296692826	
0.15	0.003211405342168455	0.0034098314064752435	
0.16	0.003635172517562763	0.0038608821537473733	
0.17	0.004082740181210872	0.004337478967998305	
0.18	0.004553697065126562	0.004839207841778403	
0.19	0.005047634958912893	0.005365657661538139	
0.2	0.00556414870708572	0.005916420205362424	
0.21	0.0061028362062466	0.006491090140577208	
0.22	0.006663298402105273	0.007089265021228624	
0.23	0.0072451392863523475	0.007710545285434932	
0.24	0.007847965893382425	0.008354534252611616	
0.25	0.008471388296868195	0.009020838120569977	
0.26	0.00911501960618588	0.009709065962489495	
0.27	0.009778475962692625	0.010418829723764437	
0.28	0.010461376535856149	0.011149744218724935	
0.29	0.011163343519237335	0.011901427127233048	
0.3	0.011884002126326178	0.012673498991154183	
0.31	0.01262298058623171	0.01346558321070417	
0.32	0.013379910139226387	0.01427730604067265	
0.33	0.014154425032145661	0.015108296586523023	
0.34	0.014946162513643165	0.01595818680036945	
0.35	0.015754762829302275	0.016826611476831514	
0.36	0.016579869216604644	0.01771320824876688	
0.37	0.017421127899756347	0.018617617582882447	
0.38	0.01827818808437233	0.01953948277522467	
0.39	0.019150701952019886	0.020478449946549435	
0.4	0.020038324654621794	0.021434168037572046	
0.41	0.02094071430871998	0.022406288804097913	
0.42	0.021857531989600276	0.023394466812034536	
0.43	0.022788441725279204	0.0243983594322853	
0.44	0.023733110490353468	0.025417626835525665	
0.45	0.024691208199713002	0.02645193198686257	
0.46	0.025662407702118344	0.027500940640377267	
0.47	0.02664638477364319	0.028564321333552613	
0.48	0.02764281811098307	0.029641745381585323	
0.49	0.02865138932463071	0.03073288687158375	
0.5	0.029671782931919445	0.031837422656651924	
0.51	0.03070368634993508	0.032955032349860726	
0.52	0.03174678988829742	0.03408539831810649	
0.53	0.03280078674181232	0.03522820567585816	
0.54	0.03386537298299516	0.03638314227879341	
0.55	0.034940247554466765	0.03754989871732466	
0.56	0.03602511226122261	0.03872816831001563	
0.57	0.03711967176277651	0.03991764709688915	
