200.5	749.3836449571587
201.5	725.2004188919431
202.5	736.165852279357
203.5	757.0890846348007
204.5	784.1766687323585
205.5	756.5556311186565
206.5	755.903632376702
207.4	792.3562893132403
207.8	812.5682503138249
208.5	805.1591737007072
209.5	788.3257516357045
210.5	774.811595893378
211.5	781.0944928613017
212.5	794.7864664423428
213.5	709.5524490850387
214.5	776.9454099579558
215.5	789.9261121841377
216.5	763.4905268285344
217.5	762.2458019575306
218.5	768.2916084738347
219.5	806.3446259588061
220.5	782.6948534097348
221.5	737.8254854406953
222.5	731.3647706340569
223.5	800.1802742166923
224.5	745.2938346667178
225.5	734.3876738922088
226.5	750.6283698281625
227.5	785.2435757646473
228.5	807.58935082981
229.5	778.5457705063892
230.5	768.2916084738347
231.5	750.035643699113
232.5	749.4429175700635
233.5	708.7226325043697
234.5	668.713618793535
235.5	759.1636260864738
236.5	681.5165031810021
237.5	727.9862316984753
238.5	649.5092922123345
239.49999999999997	718.6804314723996
240.5	691.6521199877469
241.50000000000003	715.4797103755328
242.5	773.2705079578496
243.50000000000003	748.020374860345
244.49999999999997	792.8897428293849
245.5	776.1155933772868
246.49999999999997	779.0792240225337
247.5	763.4905268285344
248.50000000000003	794.0159224745785
249.5	775.5821398611422
250.5	846.6500027341656
251.3	781.0944928613017
251.8	793.4824689584341
252.5	759.7563522155231
253.50000000000003	752.7621838927404
254.5	760.1119878929528
255.50000000000003	800.5359098941219
256.5	798.4613684424493
257.5	847.2427288632148
258.5	849.2579977019828
259.5	833.313664830554
260.5	809.7824375072927
261.5	810.7307993137717
262.5	856.1336207989558
263.5	863.1870617346437
264.5	947.176354220944
265.5	943.264361769218
266.5	884.7622928320419
267.5	922.8153103170135
268.5	920.0294975104813
269.5	901.1808066067106
270.5	922.3411294137742
271.5	891.9342789935399
272.5	905.2706168971514
273.5	957.4305162534986
274.5	842.8565555082492
275.5	860.5197941539215
276.5	890.4524636709162
277.5	946.0501745757502
278.5	932.2989283818042
279.5	716.0131638916773
280.5	808.7748030879088
281.5	978.5908390605624
282.5	997.9137108675727
283.5	973.3748491249273
284.5	953.9334320921072
285.5	935.4996494786708
286.5	991.9271769641739
287.5	974.7381192217412
288.5	990.3268164157405
289.5	966.2028629634297
291.0	1044.5019846108555
293.0	1023.2231165779824
295.0	1033.0030977072975
297.0	1054.8154192563154
299.0	1068.092484547022
301.0	1090.6160774508992
303.0	1090.9717131283287
305.0	1092.0978927735225
307.0	1095.1800686445795
309.0	1113.7916690967309
311.0	1105.671321128754
313.0	1112.1320359353927
315.0	1131.5734529682127
317.0	1137.1450785812772
319.0	1118.1185698387915
321.0	1142.8352494201515
323.0	1137.0265333554676
325.0	1154.3934089366148
327.0	1165.0032066465992
329.0	1180.1177229373588
331.0	1191.735155066727
333.0	1184.8002593568492
335.0	1183.1998988084158
337.0	1192.2686085828718
339.0	1196.5362367120272
341.0	1216.9260155513266
343.0	1224.2165469386343
345.0	1228.3656298419803
347.0	1228.0692667774556
349.0	1233.75943761633
351.0	1249.6444978748539
353.0	1259.6022968428836
355.0	1268.1968257141
357.0	1263.217926230085
359.0	1268.5524613915297
361.0	1274.6575405207386
363.0	1281.058982714472
364.0	1281.4738910048065
365.0	1306.0127527474517
367.0	1312.2956497153757
369.0	1277.9175342305105
371.0	1313.0661936831395
373.0	1355.327566684362
375.0	1741.9035480503817
377.0	1899.2723353129982
379.0	2404.037906811469
381.0	2858.18466688912
383.0	2265.695628291338
385.0	3204.0996358023513
387.0	3678.9918103967316
389.0	2001.6954104127346
391.0	3705.5459409781447
393.0	3861.6700033697575
395.0	3753.734575269862
397.0	1982.4910838315338
399.0	3644.5544222989615
401.0	4033.6198534069895
403.0	4041.0289300201057
405.0	4040.673294342677
407.0	3906.717189177512
409.0	3048.627572152693
411.0	2317.559164583161
413.0	3771.457086528438
415.0	3958.7585433080494
417.0	3954.3130973401794
419.0	3948.504381275495
421.0	3942.992028275335
423.0	3902.3902884354516
425.0	3885.1419580801135
427.0	3838.7315021755453
429.0	3832.448605207622
431.0	3662.1583883317285
433.0	2747.7597890472166
435.0	2342.9278429064752
437.0	3619.4228344272665
439.0	3709.872841720205
441.0	3734.41170346285
443.0	3723.5055426883414
445.0	3748.5185853342273
447.0	3723.920450978677
449.0	3671.9383694610437
451.0	3698.018319139218
453.0	3672.056914686854
455.0	3633.055535395403
457.0	3660.4987551703894
459.0	3620.311923620841
461.0	3648.170051686163
463.0	3591.5054337490396
465.0	3614.4439349432514
467.0	3592.9872490716634
469.0	3550.488785618821
471.0	3478.413288326414
473.0	3547.7622454251946
475.0	3527.846647489134
477.0	3510.9539528112264
478.99999999999994	3487.3634528750604
481.0	3438.641365067199
483.00000000000006	3314.287423192635
485.0	2574.920849816411
487.00000000000006	2087.1072456087536
488.99999999999994	3197.4611031569975
491.0	3354.53352735509
492.99999999999994	3353.34807509699
495.0	3372.848764742716
497.00000000000006	3372.4931290652867
499.0	3352.992439419561
501.0	3306.522710902088
502.99999999999994	3315.769238515258
505.0	3283.5249370949705
507.00000000000006	3300.002723482544
509.0	3286.844203417648
511.00000000000006	3270.7220527075037
513.0	3259.341711029755
515.0	3234.92139451292
517.0	3197.224012705378
519.0	3190.348389608405
521.0	3197.164740092473
523.0	3165.9280730915693
525.0	3179.0865931564654
527.0	3133.031772929328
529.0	3155.7924562848248
531.0	3122.659065670963
533.0	3110.7452704770703
535.0	3121.7699764773893
537.0	3103.3954664768576
539.0	3091.778034347489
541.0	3069.728622346852
543.0	3064.631177637027
545.0	3060.7784577982056
547.0	3046.493758088115
549.0	3036.5952317329898
551.0	3023.851619958428
553.0	3009.9818285386723
555.0	3003.461841119128
557.0	2990.5996841187566
559.0	2980.523339924917
561.0	2972.40299195694
563.0	2961.0226502791916
565.0	2945.671043536812
567.0	2934.5277923106833
569.0	2926.288899116897
571.0	2915.8569192456266
573.0	2906.3140285679315
575.0	2892.9776906643197
577.0	2882.842073857575
579.0	2870.039189470109
581.0	2860.496298792413
583.0	2850.005046308239
585.0	2839.8101568885886
587.0	2824.577095372019
589.0	2803.001864274621
591.0	2807.032401952157
593.0	2797.4302386615564
595.0	2781.9600866933674
597.0	2774.847373144774
599.0	2760.7997638863035
601.0	2752.3830528538024
603.0	2745.2110666923045
605.0	2733.475089337126
607.0	2724.939833078815
609.0	2714.8042162720694
611.0	2704.60932685242
613.0	2693.4068030133863
615.0	2661.281046818908
617.0	2673.017024174087
619.0	2666.200673690019
621.0	2656.4206925607045
623.0	2645.158896108765
625.0	2624.7098446565606
627.0	2627.969838366332
629.0	2618.4862203015423
631.0	2605.62406330117
633.0	2598.6298949783873
635.0	2569.4677694291568
637.0	2568.400862396867
639.0	2569.9419503323966
641.0	2558.205972977218
643.0	2550.9747142028154
645.0	2527.206396427934
647.0	2526.67294291179
649.0	2506.3424366853956
651.0	2484.4115699105673
653.0	2420.5749658119466
655.0	2099.9101299962203
657.0	1702.3687152427867
659.0	2320.522795228408
661.0	2427.865497199254
663.0	2445.054554941687
665.0	2445.5880084578316
667.0	2440.016382844767
669.0	2436.5785712962806
671.0	2430.177129102547
673.0	2419.0931504893233
675.0	2412.3953452310648
677.0	2405.8753578115216
679.0	2396.9844658757806
681.0	2389.279026198138
683.0	2379.4990450688233
685.0	2372.26778629442
687.0	2364.621619229684
689.0	2356.9161795520413
691.0	2348.5587411324445
693.0	2339.964212261228
695.0	2332.614408261016
697.0	2324.612605518849
699.0	2317.381346744446
701.0	2304.5784623569793
703.0	2300.962832969778
705.0	2292.368304098561
707.0	2285.848316679018
709.0	2278.8541483562344
711.0	2259.5905491621293
713.0	2261.1316370976583
715.0	2253.841105710351
717.0	2247.676753968236
719.0	2240.208404742214
721.0	2233.154963806526
723.0	2225.2717062901693
725.0	2215.8473608382833
727.0	2211.2833696446028
729.0	2202.688840773387
731.0	2195.7539450635086
733.0	2189.3525028697754
735.0	2182.7139702244217
737.0	2175.8383471274483
739.0	2168.132907449807
741.0	2159.8940142560195
743.0	2147.980219062127
745.0	2143.831136158781
747.0	2132.510067093938
749.0	2129.6057090615955
751.0	2124.3304465130564
753.0	2119.2330018032308
755.0	2113.187195286927
757.0	2106.1930269641443
759.0	2099.5544943187906
761.0	2093.271597350867
763.0	2086.1588838022744
765.0	2078.6905345762516
767.0	2071.518548414754
769.0	2065.4727418984507
771.0	2058.774936640192
773.0	2053.2033110271277
775.0	2046.5647783817744
777.0	2006.6150372838447
779.0	2033.9397118330223
781.0	2027.7160874780034
783.0	2020.1884656390757
785.0	2011.6532093807646
787.0	2000.6877759933507
789.0	1990.8485222511306
791.0	1993.1008815415184
793.0	1988.7147081865526
795.0	1975.2005524442266
797.0	1977.571456960424
799.0	1954.1587748629727
801.0	1965.005663024576
803.0	1958.367130379224
805.0	1953.032595217779
807.0	1946.4533351853302
809.0	1940.703891733551
811.0	1934.6580852172474
813.0	1929.3828226687078
815.0	1923.6333792169285
817.0	1917.8246631522438
819.0	1904.547597861538
821.0	1904.7254157002528
823.0	1898.0276104419943
825.0	1898.8574270226636
827.0	1902.2359659582448
829.0	1895.8345237645112
831.0	1892.5152574418348
833.0	1880.9570979253713
835.0	1882.1425501834703
837.0	1876.5116519575008
839.0	1868.2134861508093
841.0	1858.7298680860192
843.0	1850.7873379567568
845.0	1826.6633845044462
847.0	1811.6674134394966
849.0	1839.7626319564383
851.0	1766.9758633091717
853.0	1847.1717085695557
855.0	1687.3727441778371
857.0	1874.7927461832578
859.0	1742.5555467923364
861.0	1707.4068873397068
863.0	1912.6086732166093
865.0	1828.085927214165
867.0	1530.3003199797454
869.0	1883.5058202802836
871.0	1974.9041893797014
873.0	1886.3509056997207
875.0	1480.8669608170255
877.0	1796.375079310022
879.0	1996.8350561545294
881.0	2026.4713626069993
883.0	1968.3842019601582
885.0	1722.6399488562763
887.0	1460.4179093648208
889.0	1877.1636506994553
891.0	1993.8714255092827
893.0	2014.439022187297
895.0	2019.7735573487414
897.0	1987.0550750252144
899.0	1874.496383118733
901.0	1472.6280676232384
903.0	1617.3125157241977
905.0	1901.0505137001467
907.0	1946.6311530240455
909.0	1950.3060550241516
911.0	1974.3114632506527
913.0	1976.7416403797545
915.0	1970.7551064763556
917.0	1949.0613301531478
919.0	1896.7828855709909
921.0	1737.991555598656
923.0	1349.518850619678
925.0	1677.118582145282
927.0	1830.7531947948871
929.0	1911.0083126681764
931.0	1922.3293817330195
933.0	1920.6697485716813
935.0	1919.0693880232482
937.0	1915.0388503457125
939.0	1900.398514958192
941.0	1877.4600137639798
943.0	1891.8632586998808
945.0	1885.1654534416223
947.0	1872.4811142799651
949.0	1850.7873379567568
951.0	1797.2641685035962
953.0	1618.3794227564867
954.9999999999999	1302.812031650585
