360.0	0.0
370.0	0.026
380.0	0.12
390.0	0.523
400.0	0.875
410.0	0.956
420.0	1.0
430.0	0.998
440.0	0.972
450.0	0.901
460.0	0.793
470.0	0.694
480.0	0.587
490.0	0.47
500.0	0.362
510.0	0.263
520.0	0.169
530.0	0.107
540.0	0.049
550.0	0.01
560.0	0.0
