315.0	0.0
317.5	0.004
320.0	0.05
322.5	0.122
325.0	0.219
327.5	0.341
330.0	0.479
332.5	0.604
335.0	0.71
337.5	0.809
340.0	0.886
342.5	0.939
345.0	0.976
347.5	1.0
350.0	0.995
352.5	0.981
355.0	0.943
357.5	0.88
360.0	0.782
362.5	0.659
365.0	0.525
367.5	0.37
370.0	0.246
372.5	0.151
375.0	0.071
377.5	0.03
380.0	0.014
382.5	0.0
385.0	0.0
